Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
"St. Patrick's Church, Duleek | Ireland | Archaeolist",/sites/ireland/st-patricks-church-duleek,1,1,1,0,3,0,0
Stallings Island | United States | Archaeolist,/sites/united-states/stallings-island,1,1,1,32,4,0,0
Stane Street (Colchester) | United Kingdom | Archaeolist,/sites/united-kingdom/stane-street-colchester,1,1,1,0,3,0,0
Stane Street | United Kingdom | Archaeolist,/sites/united-kingdom/stane-street,1,1,1,21,5,0,0
Stanowisko archeologiczne Dykyi Sad | Ukraina | Archeolog,/sites/ukraine/dykyi-sad-archaeological-site,1,1,1,22,1,0,0
Stari Mikanovci | Croatia | Archaeolist,/sites/croatia/stari-mikanovci,1,1,1,0,3,0,0
Stobi | North Macedonia | Archaeolist,/sites/north-macedonia/stobi,1,1,1,19,2,0,0
Stone labyrinths of Bolshoi Zayatsky Island | Russia | Archaeolist,/sites/russia/stone-labyrinths-of-bolshoi-zayatsky-island,1,1,1,44,3,0,0
Stoplesteinan | Norway | Archaeolist,/sites/norway/stoplesteinan,1,1,1,73,1,0,0
Store Vildmose | Denmark | Archaeolist,/sites/denmark/store-vildmose,1,1,1,0,3,0,0
"Stow Fair, Lincolnshire | United Kingdom | Archaeolist",/sites/united-kingdom/stow-fair-lincolnshire,1,1,1,0,3,0,0
Strathcona Science Provincial Park | Canada | Archaeolist,/sites/canada/strathcona-science-provincial-park,1,1,1,0,3,0,0
"Suba, Jerusalem | Israel | Archaeolist",/sites/israel/suba-jerusalem,1,1,1,0,5,0,0
Subashi Temple | China | Archaeolist,/sites/china/subashi-temple,1,1,1,8,4,0,0
Suchilquitongo (archaeological site) | Mexico | Archaeolist,/sites/mexico/suchilquitongo-archaeological-site,1,3,0.3333333333333333,6.666666666666667,3,0,0
Sujata Stupa | India | Archaeolist,/sites/india/sujata-stupa,1,1,1,16,3,0,0
Sultanate of Singora | Thailand | Archaeolist,/sites/thailand/sultanate-of-singora,1,1,1,87,2,0,0
Sumenu | Egypt | Archaeolist,/sites/egypt/sumenu,1,1,1,0,3,0,0
Sumur (Levant) | Syria | Archaeolist,/sites/syria/sumur-levant,1,1,1,54,4,0,0
Sungbo's Eredo | Nigeria | Archaeolist,/sites/nigeria/sungbos-eredo,1,1,1,31,1,0,0
Sungin Hall | North Korea | Archaeolist,/sites/north-korea/sungin-hall,1,1,1,0,3,0,0
Suoyang City | China | Archaeolist,/sites/china/suoyang-city,1,1,1,0,3,0,0
Sussex Greensand Way | United Kingdom | Archaeolist,/sites/united-kingdom/sussex-greensand-way,1,1,1,3,4,0,0
Suyab | Kyrgyzstan | Archaeolist,/sites/kyrgyzstan/suyab,1,1,1,10,4,0,0
Switzerland Archaeological Sites | Archaeolist,/sites/switzerland/mormont,1,1,1,0,3,0,0
"Syracuse, Sicily | Italy | Archaeolist",/sites/italy/syracuse-sicily,1,1,1,0,3,0,0
Søften | Denmark | Archaeolist,/sites/denmark/sften,1,1,1,0,3,0,0
Săliștea | Romania | Archaeolist,/sites/romania/salistea,1,1,1,24,2,0,0
Ta' Ċieda Tower | Malta | Archaeolist,/sites/malta/ta-cieda-tower,1,1,1,0,3,0,0
Tabgha | Israel | Archaeolist,/sites/israel/tabgha,1,1,1,12,4,0,0
Tahai | Chile | Archaeolist,/sites/chile/tahai,1,1,1,0,3,0,0
Takalik Abaj | Guatemala | Archaeolist,/sites/guatemala/takalik-abaj,1,1,1,1,5,0,0
Takwa | Kenya | Archaeolist,/sites/kenya/takwa,1,1,1,1,1,0,0
Talietumu | France | Archaeolist,/sites/france/talietumu,1,1,1,15,1,0,0
Tall Damiyah | Jordan | Archaeolist,/sites/jordan/tall-damiyah,1,1,1,20,2,0,0
Tall Hujayrat Al-Ghuzlan | Jordan | Archaeolist,/sites/jordan/tall-hujayrat-al-ghuzlan,1,1,1,0,5,0,0
Tamanowas Rock | United States | Archaeolist,/sites/united-states/tamanowas-rock,1,1,1,4,4,0,0
Tambomachay | Cusco Region | Archaeolist,/sites/cusco-region/tambomachay,1,1,1,25,2,0,0
Tanga Island | Tanzania | Archaeolist,/sites/tanzania/tanga-island,1,1,1,0,3,0,0
Tantiusques | United States | Archaeolist,/sites/united-states/tantiusques,1,1,1,0,3,0,0
Tanzania Archaeological Sites | Archaeolist,/sites/arusha-region,1,1,1,0,3,0,0
Tap o' Noth | United Kingdom | Archaeolist,/sites/united-kingdom/tap-o-noth,1,1,1,1,5,0,0
Tappa Gawri | Iran | Archaeolist,/sites/iran/tappa-gawri,1,1,1,0,3,0,0
Taq-e Gara | Iran | Archaeolist,/sites/iran/taq-e-gara,1,1,1,5,2,0,0
Tarahuasi | Cusco Region | Archaeolist,/sites/cusco-region/tarahuasi,1,1,1,0,3,0,0
Tarout Island | Saudi Arabia | Archaeolist,/sites/saudi-arabia/tarout-island,1,1,1,39,4,0,0
Tarragona | Spain | Archaeolist,/sites/spain/tarragona,1,1,1,100,2,0,0
Tatul | Bulgaria | Archaeolist,/sites/bulgaria/tatul,1,1,1,0,3,0,0
Taung | South Africa | Archaeolist,/sites/south-africa/taung,1,1,1,4,4,0,0
Tauresium | North Macedonia | Archaeolist,/sites/north-macedonia/tauresium,1,1,1,15,2,0,0
Tayasal (archaeological site) | Guatemala | Archaeolist,/sites/guatemala/tayasal-archaeological-site,1,1,1,0,5,0,0
Teeuinge | United States | Archaeolist,/sites/united-states/teeuinge,1,1,1,0,3,0,0
Teimiussa | Turkey | Archaeolist,/sites/turkey/teimiussa,1,1,1,5,1,0,0
Tel Barom | Israel | Archaeolist,/sites/israel/tel-barom,1,1,1,18,1,0,0
Tel Erani | Israel | Archaeolist,/sites/israel/tel-erani,1,1,1,261,5,0,0
Tel Halif | Israel | Archaeolist,/sites/israel/tel-halif,1,1,1,3,1,0,0
Tel Hanaton | Israel | Archaeolist,/sites/israel/tel-hanaton,1,1,1,5,1,0,0
Tel Kabri | Israel | Archaeolist,/sites/israel/tel-kabri,1,1,1,0,3,0,0
Tel Kabri | Israele | Archeolista,/sites/israel/tel-kabri,1,1,1,0,5,0,0
Tel Masos | Israel | Archaeolist,/sites/israel/tel-masos,1,1,1,5,1,0,0
Tel Shem | Israel | Archaeolist,/sites/israel/tel-shem,1,1,1,21,1,0,0
Tel Shoket | Israel | Archaeolist,/sites/israel/tel-shoket,1,1,1,7,1,0,0
Tel Zeton | Israel | Archaeolist,/sites/israel/tel-zeton,1,1,1,0,3,0,0
Tell Abu al-Kharaz | Jordan | Archaeolist,/sites/jordan/tell-abu-al-kharaz,1,1,1,0,3,0,0
Tell Brak | Syria | Archaeolist,/sites/syria/tell-brak,1,1,1,0,3,0,0
Tell Nebesha | Egypt | Archaeolist,/sites/egypt/tell-nebesha,1,1,1,0,2,0,0
Tell Saadiya | Iraq | Archaeolist,/sites/iraq/tell-saadiya,1,0,0,0,4,0,0
Tell Taya | Iraq | Archaeolist,/sites/iraq/tell-taya,1,1,1,15,4,0,0
Tell Uqair | Iraq | Archaeolist,/sites/iraq/tell-uqair,1,1,1,5,4,0,0
Tell Yelkhi | Iraq | Archaeolist,/sites/iraq/tell-yelkhi,1,1,1,1,4,0,0
Tell Zurghul | Iraq | Archaeolist,/sites/iraq/tell-zurghul,1,1,1,5,5,0,0
Tell ej-Judeideh | Israel | Archaeolist,/sites/israel/tell-ej-judeideh,1,1,1,0,3,0,0
Tell el-Maqlub | Jordan | Archaeolist,/sites/jordan/tell-el-maqlub,1,1,1,51,5,0,0
Temnin el-Foka | Lebanon | Archaeolist,/sites/lebanon/temnin-el-foka,1,1,1,0,3,0,0
Temple Bruer Preceptory | United Kingdom | Archaeolist,/sites/united-kingdom/temple-bruer-preceptory,1,1,1,4,5,0,0
Temple of the Moon (Peru) | Cusco Region | Archaeolist,/sites/cusco-region/temple-of-the-moon-peru,1,3,0.3333333333333333,5.666666666666667,6,0,0
Templebryan Stone Circle | Ireland | Archaeolist,/sites/ireland/templebryan-stone-circle,1,1,1,3,2,0,0
Tenochtitlan | Mexico | Archaeolist,/sites/mexico/tenochtitlan,1,1,1,3,2,0,0
"Tenta, Cyprus | Cyprus | Archaeolist",/sites/cyprus/tenta-cyprus,1,1,1,14,3,0,0
Tepe Fullol | Afghanistan | Archaeolist,/sites/afghanistan/tepe-fullol,1,1,1,0,3,0,0
Tepe Gawra | Iraq | Archaeolist,/sites/iraq/tepe-gawra,1,1,1,11,5,0,0
Terzigno | Italy | Archaeolist,/sites/italy/terzigno,1,1,1,5,5,0,0
Tetulia Jami Mosque | Bangladesh | Archaeolist,/sites/bangladesh/tetulia-jami-mosque,1,1,1,0,3,0,0
Tetzcoco (altepetl) | Mexico | Archaeolist,/sites/mexico/tetzcoco-altepetl,1,1,1,2,4,0,0
The Black Friary | Ireland | Archaeolist,/sites/ireland/the-black-friary,1,1,1,0,3,0,0
The Broomway | United Kingdom | Archaeolist,/sites/united-kingdom/the-broomway,1,1,1,17,4,0,0
The Grey Mare and her Colts | United Kingdom | Archaeolist,/sites/united-kingdom/the-grey-mare-and-her-colts,1,1,1,3,4,0,0
The Historic Bath of Siba | Iran | Archaeolist,/sites/iran/the-historic-bath-of-siba,1,1,1,68,3,0,0
The King's Grave | Sweden | Archaeolist,/sites/sweden/the-kings-grave,1,1,1,19,2,0,0
"Thebes, Egypt | Egypt | Archaeolist",/sites/egypt/thebes-egypt,1,1,1,5,1,0,0
Thermes de Cluny | France | Archaeolist,/sites/france/thermes-de-cluny,1,1,1,8,1,0,0
Theveste | Algeria | Archaeolist,/sites/algeria/theveste,1,1,1,0,4,0,0
Thimlich Ohinga | Kenya | Archaeolist,/sites/kenya/thimlich-ohinga,1,1,1,2,1,0,0
Thiruvakkarai | India | Archaeolist,/sites/india/thiruvakkarai,1,1,1,9,4,0,0
Thor's Cave | United Kingdom | Archaeolist,/sites/united-kingdom/thors-cave,1,1,1,0,3,0,0
Thotlakonda | India | Archaeolist,/sites/india/thotlakonda,1,1,1,0,5,0,0
Thracian Tomb of Sveshtari | Bulgaria | Archaeolist,/sites/bulgaria/thracian-tomb-of-sveshtari,1,1,1,0,3,0,0
Three Holes Cross | United Kingdom | Archaeolist,/sites/united-kingdom/three-holes-cross,1,1,1,20,2,0,0
Thurii | Italy | Archaeolist,/sites/italy/thurii,1,1,1,13,5,0,0
Tiddis | Algeria | Archaeolist,/sites/algeria/tiddis,1,1,1,212,2,0,0
Tierradentro | Colombia | Archaeolist,/sites/colombia/tierradentro,1,1,1,0,3,0,0
Tigranakert of Artsakh | Azerbaijan | Archaeolist,/sites/azerbaijan/tigranakert-of-artsakh,1,1,1,3,2,0,0
Tilaurakot | Nepal | Archaeolist,/sites/nepal/tilaurakot,1,1,1,0,3,0,0
Tille Höyük | Turkey | Archaeolist,/sites/turkey/tille-hoyuk,1,1,1,1,4,0,0
Timpendean Tower | United Kingdom | Archaeolist,/sites/united-kingdom/timpendean-tower,1,1,1,0,3,0,0
Tindari | Italy | Archaeolist,/sites/italy/tindari,1,1,1,1,5,0,0
Tingri (town) | China | Archaeolist,/sites/china/tingri-town,1,1,1,0,3,0,0
Tinyaq | Ayacucho Region | Archaeolist,/sites/ayacucho-region/tinyaq,1,1,1,0,3,0,0
Tipón | Cusco Region | Archaeolist,/sites/cusco-region/tipon,1,1,1,0,4,0,0
Tischofer Cave | Austria | Archaeolist,/sites/austria/tischofer-cave,1,1,1,0,3,0,0
Tissø | Denmark | Archaeolist,/sites/denmark/tiss,1,1,1,0,3,0,0
Titelberg | Luxembourg | Archaeolist,/sites/luxembourg/titelberg,1,1,1,9,4,0,0
Tivulaghju | France | Archaeolist,/sites/france/tivulaghju,1,1,1,0,3,0,0
Tolbaga | Russia | Archaeolist,/sites/russia/tolbaga,1,1,1,232,2,0,0
Tolu Site | United States | Archaeolist,/sites/united-states/tolu-site,1,1,1,56,4,0,0
Tomb of King Tongmyong | North Korea | Archaeolist,/sites/north-korea/tomb-of-king-tongmyong,1,1,1,0,3,0,0
Tomb of Min Ziqian | China | Archaeolist,/sites/china/tomb-of-min-ziqian,1,1,1,0,3,0,0
Tomb of Zhang Yanghao | China | Archaeolist,/sites/china/tomb-of-zhang-yanghao,1,1,1,20,2,0,0
Tomb of the King of Boni | China | Archaeolist,/sites/china/tomb-of-the-king-of-boni,1,2,0.5,15,6,0,0
Toothill Fort | United Kingdom | Archaeolist,/sites/united-kingdom/toothill-fort,1,1,1,0,5,0,0
Topoxte | Guatemala | Archaeolist,/sites/guatemala/topoxte,1,1,1,25,5,0,0
Toquepala Caves | Peru | Archaeolist,/sites/peru/toquepala-caves,1,1,1,10,5,0,0
Tornant Moat | Ireland | Archaeolist,/sites/ireland/tornant-moat,1,1,1,1,2,0,0
Toro Muerto | Arequipa Region | Archaeolist,/sites/arequipa-region/toro-muerto,1,1,1,0,3,0,0
Town Doctors' House and Site | United States | Archaeolist,/sites/united-states/town-doctors-house-and-site,1,1,1,0,3,0,0
Track Rock | United States | Archaeolist,/sites/united-states/track-rock,1,1,1,94,5,0,0
Trebeništa | North Macedonia | Archaeolist,/sites/north-macedonia/trebenista,1,1,1,35,2,0,0
Trebula Suffenas | Italy | Archaeolist,/sites/italy/trebula-suffenas,1,1,1,14,5,0,0
Trelleborg (Slagelse) | Denmark | Archaeolist,/sites/denmark/trelleborg-slagelse,1,1,1,0,3,0,0
Trellech | United Kingdom | Archaeolist,/sites/united-kingdom/trellech,1,1,1,3,5,0,0
Tremeca | France | Archaeolist,/sites/france/tremeca,1,1,1,0,3,0,0
Tres Islas | Guatemala | Archaeolist,/sites/guatemala/tres-islas,1,1,1,25,5,0,0
Trim Castle | Ireland | Archaeolist,/sites/ireland/trim-castle,1,1,1,1,5,0,0
Trinil | Indonesia | Archaeolist,/sites/indonesia/trinil,1,1,1,42,2,0,0
Troldkirken | Denmark | Archaeolist,/sites/denmark/troldkirken,1,1,1,0,3,0,0
Trou de l'Abîme | Belgium | Archaeolist,/sites/belgium/trou-de-labime,1,1,1,0,3,0,0
Troy | Turkey | Archaeolist,/sites/turkey/troy,1,1,1,26,5,0,0
Tsaparang | China | Archaeolist,/sites/china/tsaparang,1,1,1,0,3,0,0
Tsirege | United States | Archaeolist,/sites/united-states/tsirege,1,1,1,5,5,0,0
Tsrviz Chapel | Armenia | Archaeolist,/sites/armenia/tsrviz-chapel,1,1,1,0,3,0,0
Tsushima Site | Japan | Archaeolist,/sites/japan/tsushima-site,1,1,1,16,1,0,0
Tully Church | Ireland | Archaeolist,/sites/ireland/tully-church,1,1,1,0,3,0,0
Tullycommon Wedge Tomb | Ireland | Archaeolist,/sites/ireland/tullycommon-wedge-tomb,1,1,1,0,3,0,0
Tulul al-Baqarat | Iraq | Archaeolist,/sites/iraq/tulul-al-baqarat,1,1,1,0,3,0,0
Tumba Madžari | North Macedonia | Archaeolist,/sites/north-macedonia/tumba-madzari,1,1,1,13,2,0,0
Tung Lung Fort | China | Archaeolist,/sites/china/tung-lung-fort,1,1,1,0,3,0,0
Tunisia Archaeological Sites | Archaeolist,/sites/tunisia/lake-ichkeul,1,1,1,0,3,0,0
Turkey Archaeological Sites | Archaeolist,/sites/turkey/karaman,1,1,1,0,3,0,0
Turkistan (city) | Kazakhstan | Archaeolist,/sites/kazakhstan/turkistan-city,1,2,0.5,7.5,4,0,0
Turoe Stone | Ireland | Archaeolist,/sites/ireland/turoe-stone,1,1,1,0,3,0,0
Tushpa | Turkey | Archaeolist,/sites/turkey/tushpa,1,1,1,16,4,0,0
Tyre Hippodrome | Lebanon | Archaeolist,/sites/lebanon/tyre-hippodrome,1,1,1,2,4,0,0
Tyre Necropolis | Lebanon | Archaeolist,/sites/lebanon/tyre-necropolis,1,1,1,49,4,0,0
"Tyre, Lebanon | Lebanon | Archaeolist",/sites/lebanon/tyre-lebanon,1,1,1,3,4,0,0
Uaxactun | Guatemala | Archaeolist,/sites/guatemala/uaxactun,1,1,1,59,3,0,0
Uenohara site | Japan | Archaeolist,/sites/japan/uenohara-site,1,1,1,0,3,0,0
Ujarrás | Costa Rica | Archaeolist,/sites/costa-rica/ujarras,1,1,1,0,3,0,0
Ujuxte | Guatemala | Archaeolist,/sites/guatemala/ujuxte,1,1,1,4,5,0,0
Umbertide | Italy | Archaeolist,/sites/italy/umbertide,1,1,1,5,1,0,0
Umm ar-Rasas | Jordan | Archaeolist,/sites/jordan/umm-ar-rasas,1,1,1,0,3,0,0
Umm er Rus | Israel | Archaeolist,/sites/israel/umm-er-rus,1,1,1,3,1,0,0
Upano Valley sites | Ecuador | Archaeolist,/sites/ecuador/upano-valley-sites,1,1,1,0,3,0,0
Uppåkra temple | Sweden | Archaeolist,/sites/sweden/uppakra-temple,1,1,1,3,1,0,0
Ur | Iraq | Archaeolist,/sites/iraq/ur,1,1,1,0,3,0,0
"Urad, Poland | Poland | Archaeolist",/sites/poland/urad-poland,1,1,1,27,1,0,0
Urkesh | Syria | Archaeolist,/sites/syria/urkesh,1,1,1,23,4,0,0
Useppa Island | United States | Archaeolist,/sites/united-states/useppa-island,1,1,1,0,3,0,0
Uskallaqta | Arequipa Region | Archaeolist,/sites/arequipa-region/uskallaqta,1,1,1,0,3,0,0
"Usnu, Ayacucho | Ayacucho Region | Archaeolist",/sites/ayacucho-region/usnu-ayacucho,1,1,1,0,3,0,0
Usqunta | Ayacucho Region | Archaeolist,/sites/ayacucho-region/usqunta,1,1,1,0,4,0,0
Uusvada ludimägi | Estland | Archäologe,/sites/estonia/uusvada-ludimagi,1,1,1,0,3,0,0
Uusvada ludimägi | Estonia | Archaeolist,/sites/estonia/uusvada-ludimagi,1,2,0.5,10.5,4,0,0
Uyu Uyu | Arequipa Region | Archaeolist,/sites/arequipa-region/uyu-uyu,1,1,1,0,3,0,0
Uzerliktapa | Azerbaijan | Archaeolist,/sites/azerbaijan/uzerliktapa,1,1,1,0,3,0,0
V Bar V Heritage Site | United States | Archaeolist,/sites/united-states/v-bar-v-heritage-site,1,1,1,2,5,0,0
Vailele | Samoa | Archaeolist,/sites/samoa/vailele,1,1,1,0,3,0,0
Val Camonica | Italy | Archaeolist,/sites/italy/val-camonica,1,1,1,15,1,0,0
Valley of the Kings | Egypt | Archaeolist,/sites/egypt/valley-of-the-kings,1,1,1,3,4,0,0
Valsgärde | Sweden | Archaeolist,/sites/sweden/valsgarde,1,1,1,1,1,0,0
Van Fortress | Turkey | Archaeolist,/sites/turkey/van-fortress,1,1,1,24,4,0,0
"Van, Turkey | Turkey | Archaeolist",/sites/turkey/van-turkey,1,1,1,4,5,0,0
Varakhsha | Uzbekistan | Archaeolist,/sites/uzbekistan/varakhsha,1,2,0.5,27.5,3,0,0
Vardarski Rid | North Macedonia | Archaeolist,/sites/north-macedonia/vardarski-rid,1,1,1,12,2,0,0
Vasu Vihara | Bangladesh | Archaeolist,/sites/bangladesh/vasu-vihara,1,1,1,7,5,0,0
Vejalka | India | Archaeolist,/sites/india/vejalka,1,1,1,0,3,0,0
Veleia (Italy) | Italy | Archaeolist,/sites/italy/veleia-italy,1,1,1,14,1,0,0
Veluška Tumba | North Macedonia | Archaeolist,/sites/north-macedonia/veluska-tumba,1,1,1,11,2,0,0
Vendel | Sweden | Archaeolist,/sites/sweden/vendel,1,1,1,20,6,0,0
Verteba Cave | Ukraine | Archaeolist,/sites/ukraine/verteba-cave,1,1,1,5,1,0,0
"Vilcabamba, Peru | Peru | Archaeolist",/sites/peru/vilcabamba-peru,1,2,0.5,20,3,0,0
Vilcashuamán | Ayacucho Region | Archaeolist,/sites/ayacucho-region/vilcashuaman,1,1,1,0,3,0,0
Villa Armira | Bulgaria | Archaeolist,/sites/bulgaria/villa-armira,1,1,1,0,3,0,0
Villa Magna | Italy | Archaeolist,/sites/italy/villa-magna,1,1,1,12,4,0,0
Villa Romana del Casale | Italy | Archaeolist,/sites/italy/villa-romana-del-casale,1,1,1,0,3,0,0
Villa of Domitian | Italy | Archaeolist,/sites/italy/villa-of-domitian,1,1,1,0,3,0,0
Villa of Herodes Atticus | Greece | Archaeolist,/sites/greece/villa-of-herodes-atticus,1,1,1,19,2,0,0
Villa of Trajan | Italy | Archaeolist,/sites/italy/villa-of-trajan,1,1,1,0,3,0,0
Villa of the Papyri | Italy | Archaeolist,/sites/italy/villa-of-the-papyri,1,1,1,33,3,0,0
Vinquoy chambered cairn | United Kingdom | Archaeolist,/sites/united-kingdom/vinquoy-chambered-cairn,1,1,1,11,1,0,0
Viroconium Cornoviorum | United Kingdom | Archaeolist,/sites/united-kingdom/viroconium-cornoviorum,1,1,1,8,5,0,0
Volubilis | Morocco | Archaeolist,/sites/morocco/volubilis,1,1,1,29,2,0,0
"Vrana, Zadar County | Croatia | Archaeolist",/sites/croatia/vrana-zadar-county,1,1,1,0,3,0,0
Vätteryd | Sweden | Archaeolist,/sites/sweden/vatteryd,1,1,1,12,1,0,0
Wadi Hammamat | Egipto | Arqueólogo,/sites/egypt/wadi-hammamat,1,1,1,43,3,0,0
Wadi Tumilat | Egypt | Archaeolist,/sites/egypt/wadi-tumilat,1,1,1,0,3,0,0
Wadi el-Hudi | Egypt | Archaeolist,/sites/egypt/wadi-el-hudi,1,1,1,1,4,0,0
Wanakawri (Cusco) | Cusco Region | Archaeolist,/sites/cusco-region/wanakawri-cusco,1,1,1,0,3,0,0
Waqrapukara | Cusco Region | Archaeolist,/sites/cusco-region/waqrapukara,1,1,1,0,3,0,0
Wari-Bateshwar ruins | Bangladesh | Archaeolist,/sites/bangladesh/wari-bateshwar-ruins,1,2,0.5,6.5,4,0,0
Wat Chang Kham | Thailand | Archaeolist,/sites/thailand/wat-chang-kham,1,1,1,0,3,0,0
Wat Tham Rong | Thailand | Archaeolist,/sites/thailand/wat-tham-rong,1,1,1,4,5,0,0
"Wat'a, Cusco | Cusco Region | Archaeolist",/sites/cusco-region/wata-cusco,1,1,1,0,3,0,0
Watling Lodge | United Kingdom | Archaeolist,/sites/united-kingdom/watling-lodge,1,1,1,2,1,0,0
Waulpane Cave | Sri Lanka | Archaeolist,/sites/sri-lanka/waulpane-cave,1,1,1,12,4,0,0
Wayland's Smithy | United Kingdom | Archaeolist,/sites/united-kingdom/waylands-smithy,1,1,1,53,5,0,0
Wayna Q'inti | Cusco Region | Archaeolist,/sites/cusco-region/wayna-qinti,1,1,1,0,3,0,0
West Stockholm Historic District | United States | Archaeolist,/sites/united-states/west-stockholm-historic-district,1,1,1,0,3,0,0
West Tofts | United Kingdom | Archaeolist,/sites/united-kingdom/west-tofts,1,1,1,34,2,0,0
Western Xia mausoleums | China | Archaeolist,/sites/china/western-xia-mausoleums,1,1,1,17,2,0,0
Wheel Wreck | United Kingdom | Archaeolist,/sites/united-kingdom/wheel-wreck,1,1,1,10,1,0,0
White Horse Stone | United Kingdom | Archaeolist,/sites/united-kingdom/white-horse-stone,1,1,1,159,4,0,0
Whitehawk Camp | United Kingdom | Archaeolist,/sites/united-kingdom/whitehawk-camp,1,1,1,0,3,0,0
Whydah Gally | United States | Archaeolist,/sites/united-states/whydah-gally,1,2,0.5,1.5,4,0,0
Wiang Kum Kam | Thailand | Archaeolist,/sites/thailand/wiang-kum-kam,1,1,1,0,3,0,0
Wichqana | Ayacucho Region | Archaeolist,/sites/ayacucho-region/wichqana,1,1,1,0,4,0,0
"Widów, Silesian Voivodeship | Poland | Archaeolist",/sites/poland/widow-silesian-voivodeship,1,1,1,1,5,0,0
"Wietrzychowice, Kuyavian-Pomeranian Voivodeship | Poland | Archaeolist",/sites/poland/wietrzychowice-kuyavian-pomeranian-voivodeship,1,1,1,6,1,0,0
Wilca | Amazonas Region | Archaeolist,/sites/amazonas-region/wilca,1,1,1,0,3,0,0
William B. Bankhead National Forest | United States | Archaeolist,/sites/united-states/william-b-bankhead-national-forest,1,1,1,19,4,0,0
William Fort | India | Archaeolist,/sites/india/william-fort,1,1,1,50,2,0,0
Windmill Hill Cavern | United Kingdom | Archaeolist,/sites/united-kingdom/windmill-hill-cavern,1,1,1,4,1,0,0
Windover Archeological Site | United States | Archaeolist,/sites/united-states/windover-archeological-site,1,1,1,1,4,0,0
Wiñay Wayna | Cusco Region | Archaeolist,/sites/cusco-region/winay-wayna,1,1,1,5,5,0,0
Wood Quay | Ireland | Archaeolist,/sites/ireland/wood-quay,1,1,1,115,2,0,0
Woodhenge | United Kingdom | Archaeolist,/sites/united-kingdom/woodhenge,1,1,1,5,2,0,0
Wurmberg (Harz) | Germany | Archaeolist,/sites/germany/wurmberg-harz,1,1,1,0,1,0,0
Wyandotte Caves | United States | Archaeolist,/sites/united-states/wyandotte-caves,1,1,1,51,1,0,0
Wycamp Creek Site | United States | Archaeolist,/sites/united-states/wycamp-creek-site,1,1,1,0,2,0,0
Xiadu | China | Archaeolist,/sites/china/xiadu,1,1,1,0,3,0,0
Xigoupan | China | Archaeolist,/sites/china/xigoupan,1,1,1,1,5,0,0
Xinglongwa culture | China | Archaeolist,/sites/china/xinglongwa-culture,1,1,1,0,3,0,0
Xinzhai | China | Archaeolist,/sites/china/xinzhai,1,1,1,0,3,0,0
Xnaheb | Belize | Archaeolist,/sites/belize/xnaheb,1,1,1,0,3,0,0
Xultun | Guatemala | Archaeolist,/sites/guatemala/xultun,1,1,1,67,5,0,0
"Xuân La, Hanoi | Vietnam | Archaeolist",/sites/vietnam/xuan-la-hanoi,1,1,1,0,1,0,0
"Xələc, Nakhchivan | Azerbaijan | Archaeolist",/sites/azerbaijan/xlc-nakhchivan,1,1,1,0,3,0,0
X̱á:ytem | Canada | Archaeolist,/sites/canada/xaytem,1,1,1,0,3,0,0
Y Garn Goch | United Kingdom | Archaeolist,/sites/united-kingdom/y-garn-goch,1,1,1,0,4,0,0
Yadhghat | Yemen | Archaeolist,/sites/yemen/yadhghat,1,1,1,0,3,0,0
Yaganti temple | India | Archaeolist,/sites/india/yaganti-temple,1,1,1,15,2,0,0
